Location description: Anemona
ID: 22
Sensor: Noise
Datetime,dB
2015-05-25 18:50:33+01:00,107.6
2015-05-25 18:49:33+01:00,107.4
2015-05-25 18:48:33+01:00,107.2
2015-05-25 18:47:33+01:00,107.6
2015-05-25 18:46:33+01:00,107.1
2015-05-25 18:45:33+01:00,107.2
2015-05-25 18:44:33+01:00,107.2
2015-05-25 18:42:33+01:00,107.2
2015-05-25 18:40:33+01:00,107.5
2015-05-25 18:39:33+01:00,107.4
2015-05-25 18:38:33+01:00,107.5
2015-05-25 18:37:33+01:00,107.3
2015-05-25 18:36:33+01:00,107.0
2015-05-25 18:35:33+01:00,107.4
2015-05-25 18:34:33+01:00,107.5
2015-05-25 18:33:33+01:00,107.1
2015-05-25 18:32:33+01:00,107.5
2015-05-25 18:31:33+01:00,107.4
2015-05-25 18:30:33+01:00,107.3
2015-05-25 18:29:33+01:00,107.5
2015-05-25 18:28:33+01:00,107.1
2015-05-25 18:27:33+01:00,107.3
2015-05-25 18:26:33+01:00,107.1
2015-05-25 18:25:33+01:00,107.2
2015-05-25 18:24:33+01:00,107.7
2015-05-25 18:23:33+01:00,107.5
2015-05-25 18:22:33+01:00,107.6
2015-05-25 18:21:33+01:00,107.7
2015-05-25 18:20:33+01:00,107.6
2015-05-25 18:18:33+01:00,107.8
2015-05-25 18:17:33+01:00,107.5
2015-05-25 18:15:33+01:00,107.9
2015-05-25 18:14:33+01:00,107.7
2015-05-25 18:13:33+01:00,107.8
2015-05-25 18:12:33+01:00,107.7
2015-05-25 18:11:33+01:00,107.9
2015-05-25 18:10:33+01:00,107.5
2015-05-25 18:09:33+01:00,107.8
2015-05-25 18:08:33+01:00,107.5
2015-05-25 18:07:33+01:00,107.8
2015-05-25 18:06:33+01:00,108.0
2015-05-25 18:05:33+01:00,108.0
2015-05-25 18:04:33+01:00,107.9
2015-05-25 18:03:33+01:00,107.8
2015-05-25 18:02:33+01:00,107.9
2015-05-25 18:01:33+01:00,108.1
2015-05-25 18:00:33+01:00,107.8
2015-05-25 17:59:33+01:00,108.2
2015-05-25 17:58:33+01:00,107.9
2015-05-25 17:57:33+01:00,108.1
2015-05-25 17:56:33+01:00,108.2
2015-05-25 17:55:33+01:00,107.8
2015-05-25 17:54:33+01:00,107.9
2015-05-25 17:53:33+01:00,107.8
2015-05-25 17:51:33+01:00,108.1
2015-05-25 17:50:33+01:00,107.9
2015-05-25 17:49:33+01:00,108.7
2015-05-25 17:48:33+01:00,108.6
2015-05-25 17:47:33+01:00,108.1
2015-05-25 17:46:33+01:00,108.6
2015-05-25 17:45:33+01:00,108.2
2015-05-25 17:43:33+01:00,108.4
2015-05-25 17:42:33+01:00,109.2
2015-05-25 17:41:33+01:00,108.5
2015-05-25 17:40:33+01:00,108.7
2015-05-25 17:39:33+01:00,109.4
2015-05-25 17:38:33+01:00,109.2
2015-05-25 17:37:33+01:00,108.8
2015-05-25 17:36:33+01:00,108.9
2015-05-25 17:35:33+01:00,109.3
2015-05-25 17:34:33+01:00,109.4
2015-05-25 17:33:33+01:00,109.0
2015-05-25 17:32:33+01:00,109.4
2015-05-25 17:31:33+01:00,109.2
2015-05-25 17:29:33+01:00,109.4
2015-05-25 17:28:33+01:00,109.0
2015-05-25 17:27:33+01:00,109.1
2015-05-25 17:26:33+01:00,109.4
2015-05-25 17:25:33+01:00,109.4
2015-05-25 17:24:33+01:00,109.3
2015-05-25 17:23:33+01:00,109.4
2015-05-25 17:22:33+01:00,109.5
2015-05-25 17:21:33+01:00,109.3
2015-05-25 17:20:33+01:00,109.1
2015-05-25 17:19:33+01:00,109.4
2015-05-25 17:18:33+01:00,109.1
2015-05-25 17:17:33+01:00,109.5
2015-05-25 17:16:33+01:00,109.2
2015-05-25 17:15:33+01:00,109.1
2015-05-25 17:14:33+01:00,109.5
2015-05-25 17:13:33+01:00,109.3
2015-05-25 17:12:33+01:00,109.3
2015-05-25 17:10:33+01:00,109.3
2015-05-25 17:09:33+01:00,108.8
2015-05-25 17:08:33+01:00,108.5
2015-05-25 17:07:33+01:00,108.5
2015-05-25 17:06:33+01:00,108.0
2015-05-25 17:05:33+01:00,107.3
2015-05-25 17:04:33+01:00,107.1
2015-05-25 17:03:33+01:00,107.0
2015-05-25 17:02:33+01:00,107.2
2015-05-25 17:01:33+01:00,107.4
2015-05-25 17:00:33+01:00,107.4
2015-05-25 16:59:33+01:00,107.2
2015-05-25 16:58:33+01:00,107.2
2015-05-25 16:57:33+01:00,107.2
2015-05-25 16:56:33+01:00,107.2
2015-05-25 16:55:33+01:00,107.2
2015-05-25 16:54:33+01:00,107.4
2015-05-25 16:53:33+01:00,107.3
2015-05-25 16:52:33+01:00,107.3
2015-05-25 16:51:33+01:00,107.3
2015-05-25 16:50:33+01:00,107.6
2015-05-25 16:49:33+01:00,107.8
2015-05-25 16:48:33+01:00,107.5
2015-05-25 16:47:33+01:00,107.8
2015-05-25 16:46:33+01:00,107.5
2015-05-25 16:44:33+01:00,107.9
2015-05-25 16:43:33+01:00,107.5
2015-05-25 16:42:33+01:00,107.6
2015-05-25 16:41:33+01:00,107.5
2015-05-25 16:39:33+01:00,107.2
2015-05-25 16:38:33+01:00,107.6
2015-05-25 16:37:33+01:00,107.5
2015-05-25 16:36:33+01:00,107.8
2015-05-25 16:35:33+01:00,107.7
2015-05-25 16:34:33+01:00,107.6
2015-05-25 16:33:33+01:00,107.7
2015-05-25 16:32:33+01:00,107.4
2015-05-25 16:31:33+01:00,107.8
2015-05-25 16:30:33+01:00,107.5
2015-05-25 16:29:33+01:00,107.7
2015-05-25 16:28:33+01:00,107.7
2015-05-25 16:27:33+01:00,107.8
2015-05-25 16:26:33+01:00,108.0
2015-05-25 16:25:33+01:00,107.9
2015-05-25 16:24:33+01:00,107.7
2015-05-25 16:23:33+01:00,107.9
2015-05-25 16:22:33+01:00,107.7
2015-05-25 16:21:33+01:00,107.7
2015-05-25 16:20:33+01:00,107.8
2015-05-25 16:19:33+01:00,107.6
2015-05-25 16:18:33+01:00,108.1
2015-05-25 16:17:33+01:00,108.1
2015-05-25 16:16:33+01:00,107.8
2015-05-25 16:15:33+01:00,108.0
2015-05-25 16:14:33+01:00,108.0
2015-05-25 16:13:33+01:00,107.9
2015-05-25 16:12:33+01:00,107.7
2015-05-25 16:11:33+01:00,107.9
2015-05-25 16:10:33+01:00,107.8
2015-05-25 16:09:33+01:00,108.1
2015-05-25 16:08:33+01:00,107.9
2015-05-25 16:07:33+01:00,108.1
2015-05-25 16:06:33+01:00,108.0
2015-05-25 16:05:33+01:00,107.8
2015-05-25 16:04:33+01:00,107.9
2015-05-25 16:03:33+01:00,108.0
2015-05-25 16:02:33+01:00,107.9
2015-05-25 16:01:33+01:00,108.1
2015-05-25 15:59:33+01:00,108.0
2015-05-25 15:58:33+01:00,107.7
2015-05-25 15:57:33+01:00,108.4
2015-05-25 15:56:33+01:00,107.9
2015-05-25 15:55:33+01:00,108.0
2015-05-25 15:54:33+01:00,108.0
2015-05-25 15:53:33+01:00,107.6
2015-05-25 15:52:33+01:00,108.1
2015-05-25 15:51:33+01:00,107.7
2015-05-25 15:50:33+01:00,107.9
2015-05-25 15:49:33+01:00,107.7
2015-05-25 15:47:33+01:00,107.7
2015-05-25 15:46:33+01:00,108.1
2015-05-25 15:45:33+01:00,108.1
2015-05-25 15:44:33+01:00,108.3
2015-05-25 15:43:33+01:00,108.3
2015-05-25 15:42:33+01:00,108.3
2015-05-25 15:41:33+01:00,108.2
2015-05-25 15:40:33+01:00,108.1
2015-05-25 15:39:33+01:00,108.4
2015-05-25 15:38:33+01:00,108.5
2015-05-25 15:37:33+01:00,106.8
2015-05-25 15:35:33+01:00,106.4
2015-05-25 15:34:33+01:00,106.3
2015-05-25 15:33:33+01:00,106.4
2015-05-25 15:32:33+01:00,106.2
2015-05-25 15:31:33+01:00,106.3
2015-05-25 15:30:33+01:00,106.4
2015-05-25 15:29:33+01:00,106.4
2015-05-25 15:28:33+01:00,106.6
2015-05-25 15:27:33+01:00,106.3
2015-05-25 15:26:33+01:00,106.4
2015-05-25 15:25:33+01:00,106.4
2015-05-25 15:24:33+01:00,106.2
2015-05-25 15:23:33+01:00,106.3
2015-05-25 15:22:33+01:00,106.4
2015-05-25 15:21:33+01:00,107.2
2015-05-25 15:20:33+01:00,106.7
2015-05-25 15:19:33+01:00,106.6
2015-05-25 15:18:33+01:00,106.4
2015-05-25 15:17:33+01:00,106.6
2015-05-25 15:16:33+01:00,106.7
2015-05-25 15:15:33+01:00,106.4
2015-05-25 15:14:33+01:00,106.6
2015-05-25 15:13:33+01:00,106.6
2015-05-25 15:12:33+01:00,106.6
2015-05-25 15:11:33+01:00,106.4
2015-05-25 15:10:33+01:00,106.4
2015-05-25 15:09:33+01:00,106.3
2015-05-25 15:08:33+01:00,106.5
2015-05-25 15:07:33+01:00,106.6
2015-05-25 15:06:52+01:00,106.5
2015-05-25 15:04:43+01:00,106.5
2015-05-25 15:03:43+01:00,106.4
2015-05-25 15:02:43+01:00,106.5
2015-05-25 15:01:43+01:00,106.3
2015-05-25 15:00:43+01:00,106.5
2015-05-25 14:59:43+01:00,106.3
2015-05-25 14:57:43+01:00,106.5
2015-05-25 14:56:43+01:00,106.4
2015-05-25 14:55:43+01:00,106.6
2015-05-25 14:53:43+01:00,107.0
2015-05-25 14:52:43+01:00,106.3
2015-05-25 14:51:43+01:00,106.3
2015-05-25 14:50:43+01:00,106.1
2015-05-25 14:49:43+01:00,106.4
2015-05-25 14:48:43+01:00,106.5
2015-05-25 14:47:43+01:00,106.5
2015-05-25 14:46:43+01:00,106.5
2015-05-25 14:45:43+01:00,106.6
2015-05-25 14:44:43+01:00,106.4
2015-05-25 14:43:43+01:00,106.3
2015-05-25 14:42:43+01:00,106.3
2015-05-25 14:41:43+01:00,106.4
2015-05-25 14:40:43+01:00,106.2
2015-05-25 14:39:43+01:00,106.3
2015-05-25 14:38:43+01:00,106.2
2015-05-25 14:37:43+01:00,106.6
2015-05-25 14:36:43+01:00,106.6
2015-05-25 14:35:43+01:00,106.6
2015-05-25 14:34:43+01:00,106.3
2015-05-25 14:33:43+01:00,106.5
2015-05-25 14:32:43+01:00,106.4
2015-05-25 14:31:43+01:00,106.2
2015-05-25 14:30:43+01:00,106.4
2015-05-25 14:29:43+01:00,106.3
2015-05-25 14:28:43+01:00,106.3
2015-05-25 14:27:43+01:00,106.3
2015-05-25 14:26:43+01:00,106.4
2015-05-25 14:25:43+01:00,106.3
2015-05-25 14:24:43+01:00,106.4
2015-05-25 14:23:43+01:00,106.4
2015-05-25 14:22:43+01:00,107.1
2015-05-25 14:21:43+01:00,106.2
2015-05-25 14:20:43+01:00,106.3
2015-05-25 14:19:43+01:00,106.3
2015-05-25 14:18:43+01:00,106.3
2015-05-25 14:17:43+01:00,106.4
2015-05-25 14:17:33+01:00,106.4
2015-05-25 14:16:43+01:00,106.6
2015-05-25 14:15:43+01:00,106.4
2015-05-25 14:12:43+01:00,106.4
2015-05-25 14:11:43+01:00,106.3
2015-05-25 14:10:43+01:00,106.4
2015-05-25 14:09:43+01:00,106.5
2015-05-25 14:08:43+01:00,106.4
2015-05-25 14:07:43+01:00,106.4
2015-05-25 14:06:43+01:00,106.3
2015-05-25 14:05:43+01:00,106.3
2015-05-25 14:04:43+01:00,106.5
2015-05-25 14:03:43+01:00,106.2
2015-05-25 14:02:43+01:00,106.6
2015-05-25 14:01:43+01:00,106.2
2015-05-25 14:00:43+01:00,106.4
2015-05-25 13:59:43+01:00,106.3
2015-05-25 13:58:43+01:00,106.6
2015-05-25 13:57:43+01:00,106.3
2015-05-25 13:54:43+01:00,106.5
2015-05-25 13:53:43+01:00,106.1
2015-05-25 13:52:43+01:00,106.2
2015-05-25 13:51:43+01:00,106.4
2015-05-25 13:50:43+01:00,106.4
2015-05-25 13:49:43+01:00,106.1
2015-05-25 13:48:43+01:00,106.3
2015-05-25 13:47:43+01:00,106.2
2015-05-25 13:46:43+01:00,106.4
2015-05-25 13:45:43+01:00,106.4
2015-05-25 13:44:43+01:00,106.3
2015-05-25 13:43:43+01:00,106.2
2015-05-25 13:42:43+01:00,106.3
2015-05-25 13:41:43+01:00,106.5
2015-05-25 13:40:43+01:00,106.2
2015-05-25 13:39:43+01:00,106.2
2015-05-25 13:38:43+01:00,106.2
2015-05-25 13:37:43+01:00,106.3
2015-05-25 13:36:43+01:00,106.2
2015-05-25 13:35:43+01:00,106.3
2015-05-25 13:34:43+01:00,106.3
2015-05-25 13:33:43+01:00,106.1
2015-05-25 13:32:43+01:00,106.1
2015-05-25 13:30:43+01:00,106.3
2015-05-25 13:28:43+01:00,106.2
2015-05-25 13:27:43+01:00,106.3
2015-05-25 13:25:43+01:00,106.2
2015-05-25 13:24:43+01:00,106.2
2015-05-25 13:23:43+01:00,106.3
2015-05-25 13:22:43+01:00,106.3
2015-05-25 13:19:43+01:00,106.2
2015-05-25 13:17:43+01:00,106.2
2015-05-25 13:16:43+01:00,106.3
2015-05-25 13:15:43+01:00,106.3
2015-05-25 13:14:43+01:00,106.6
2015-05-25 13:13:43+01:00,106.6
2015-05-25 13:12:43+01:00,106.4
2015-05-25 13:11:43+01:00,106.4
2015-05-25 13:10:43+01:00,106.6
2015-05-25 13:09:43+01:00,106.2
2015-05-25 13:04:43+01:00,106.5
2015-05-25 13:03:43+01:00,106.2
2015-05-25 13:01:43+01:00,106.4
2015-05-25 13:00:43+01:00,106.3
2015-05-25 12:58:43+01:00,106.5
2015-05-25 12:57:43+01:00,106.4
2015-05-25 12:56:43+01:00,106.3
2015-05-25 12:55:43+01:00,106.2
2015-05-25 12:54:43+01:00,106.4
2015-05-25 12:52:43+01:00,106.2
2015-05-25 12:51:43+01:00,106.4
2015-05-25 12:50:43+01:00,106.3
2015-05-25 12:49:43+01:00,106.2
2015-05-25 12:48:43+01:00,106.4
2015-05-25 12:45:43+01:00,106.4
2015-05-25 12:44:43+01:00,106.4
2015-05-25 12:43:43+01:00,106.2
2015-05-25 12:42:43+01:00,106.3
2015-05-25 12:41:43+01:00,106.3
2015-05-25 12:40:43+01:00,106.5
2015-05-25 12:39:43+01:00,106.1
2015-05-25 12:38:43+01:00,106.5
2015-05-25 12:37:43+01:00,106.1
2015-05-25 12:36:43+01:00,106.3
2015-05-25 12:35:43+01:00,106.4
2015-05-25 12:34:43+01:00,106.2
2015-05-25 12:33:43+01:00,106.2
2015-05-25 12:31:43+01:00,106.3
2015-05-25 12:30:43+01:00,106.4
2015-05-25 12:29:43+01:00,106.1
2015-05-25 12:28:43+01:00,106.3
2015-05-25 12:26:43+01:00,106.2
2015-05-25 12:25:43+01:00,106.3
2015-05-25 12:24:43+01:00,106.3
2015-05-25 12:23:43+01:00,106.3
2015-05-25 12:22:43+01:00,106.2
2015-05-25 12:21:43+01:00,106.3
2015-05-25 12:20:43+01:00,106.5
2015-05-25 12:19:43+01:00,106.3
2015-05-25 12:17:43+01:00,106.4
2015-05-25 12:16:43+01:00,106.2
2015-05-25 12:15:43+01:00,106.2
2015-05-25 12:14:43+01:00,106.2
2015-05-25 12:13:43+01:00,106.3
2015-05-25 12:12:43+01:00,106.3
2015-05-25 12:11:43+01:00,106.2
2015-05-25 12:10:43+01:00,106.2
2015-05-25 12:09:43+01:00,106.4
2015-05-25 12:08:43+01:00,106.4
2015-05-25 12:06:43+01:00,106.1
2015-05-25 12:05:43+01:00,106.3
2015-05-25 12:04:43+01:00,106.1
2015-05-25 12:03:43+01:00,106.3
2015-05-25 12:02:43+01:00,106.1
2015-05-25 12:01:43+01:00,106.2
2015-05-25 12:00:43+01:00,106.4
2015-05-25 11:59:43+01:00,106.4
2015-05-25 11:58:43+01:00,106.3
2015-05-25 11:57:43+01:00,106.2
2015-05-25 11:56:43+01:00,106.4
2015-05-25 11:55:43+01:00,106.3
2015-05-25 11:54:43+01:00,106.2
2015-05-25 11:53:43+01:00,106.4
2015-05-25 11:52:43+01:00,106.5
2015-05-25 11:51:43+01:00,106.3
2015-05-25 11:50:43+01:00,106.1
2015-05-25 11:49:43+01:00,106.2
2015-05-25 11:48:43+01:00,106.4
2015-05-25 11:47:43+01:00,106.6
2015-05-25 11:46:43+01:00,106.6
2015-05-25 11:45:43+01:00,106.3
2015-05-25 11:44:43+01:00,106.4
2015-05-25 11:43:43+01:00,106.4
2015-05-25 11:42:43+01:00,106.2
2015-05-25 11:41:43+01:00,106.4
2015-05-25 11:40:43+01:00,106.3
2015-05-25 11:39:43+01:00,106.2
2015-05-25 11:38:43+01:00,106.3
2015-05-25 11:36:43+01:00,106.2
2015-05-25 11:35:43+01:00,106.4
2015-05-25 11:34:45+01:00,106.2
2015-05-25 11:31:21+01:00,106.3
2015-05-25 11:18:48+01:00,106.3
2015-05-25 11:18:44+01:00,106.3
2015-05-25 11:18:42+01:00,106.4
2015-05-25 11:18:40+01:00,106.1
2015-05-25 11:18:36+01:00,106.1
2015-05-25 11:17:48+01:00,106.1
2015-05-25 11:17:44+01:00,106.4
2015-05-25 11:17:42+01:00,106.2
2015-05-25 11:17:41+01:00,106.3
2015-05-25 11:17:40+01:00,106.6
2015-05-25 11:17:36+01:00,106.4
2015-05-25 11:16:27+01:00,106.4
2015-05-25 11:15:27+01:00,106.4
2015-05-25 11:14:27+01:00,106.4
2015-05-25 11:13:27+01:00,106.4
2015-05-25 11:12:27+01:00,106.2
2015-05-25 11:11:27+01:00,106.4
2015-05-25 11:10:27+01:00,106.2
2015-05-25 11:09:27+01:00,106.3
2015-05-25 11:08:27+01:00,106.4
2015-05-25 11:07:27+01:00,106.5
2015-05-25 11:06:27+01:00,106.3
2015-05-25 11:05:27+01:00,106.4
2015-05-25 11:04:27+01:00,106.3
2015-05-25 11:03:27+01:00,106.3
2015-05-25 11:02:27+01:00,106.2
2015-05-25 11:01:27+01:00,106.3
2015-05-25 11:00:27+01:00,106.2
2015-05-25 10:59:27+01:00,106.3
2015-05-25 10:58:27+01:00,106.5
2015-05-25 10:57:27+01:00,106.1
2015-05-25 10:56:27+01:00,106.6
2015-05-25 10:55:27+01:00,106.3
2015-05-25 10:54:27+01:00,106.4
2015-05-25 10:52:27+01:00,106.4
2015-05-25 10:51:27+01:00,106.5
2015-05-25 10:50:27+01:00,106.4
2015-05-25 10:49:27+01:00,106.2
2015-05-25 10:48:27+01:00,106.1
2015-05-25 10:47:27+01:00,106.3
2015-05-25 10:46:27+01:00,106.4
2015-05-25 10:45:27+01:00,106.1
2015-05-25 10:44:27+01:00,106.1
2015-05-25 10:38:27+01:00,106.6
2015-05-25 10:37:27+01:00,106.2
2015-05-25 10:36:27+01:00,106.3
2015-05-25 10:35:27+01:00,106.1
2015-05-25 10:33:27+01:00,106.4
2015-05-25 10:32:27+01:00,106.1
2015-05-25 10:31:27+01:00,106.1
2015-05-25 10:29:27+01:00,106.2
2015-05-25 10:27:27+01:00,106.1
2015-05-25 10:26:27+01:00,106.2
2015-05-25 10:25:27+01:00,106.2
2015-05-25 10:24:27+01:00,106.2
2015-05-25 10:22:27+01:00,106.1
2015-05-25 10:17:27+01:00,106.4
2015-05-25 10:15:27+01:00,106.6
2015-05-25 10:14:27+01:00,106.2
2015-05-25 10:13:27+01:00,106.3
2015-05-25 10:12:27+01:00,106.1
2015-05-25 10:11:27+01:00,106.1
2015-05-25 10:10:27+01:00,106.3
2015-05-25 10:09:27+01:00,106.1
2015-05-25 10:08:27+01:00,106.4
2015-05-25 10:04:27+01:00,106.2
2015-05-25 10:03:27+01:00,106.2
2015-05-25 10:02:27+01:00,106.3
2015-05-25 10:01:27+01:00,106.1
2015-05-25 10:00:27+01:00,106.3
2015-05-25 09:59:27+01:00,106.1
2015-05-25 09:58:27+01:00,106.4
2015-05-25 09:57:27+01:00,106.2
2015-05-25 09:56:27+01:00,106.2
2015-05-25 09:55:27+01:00,106.1
2015-05-25 09:53:27+01:00,106.1
2015-05-25 09:51:27+01:00,106.3
2015-05-25 09:50:27+01:00,106.5
2015-05-25 09:49:27+01:00,106.2
2015-05-25 09:48:27+01:00,106.2
2015-05-25 09:47:27+01:00,106.2
2015-05-25 09:46:27+01:00,106.3
2015-05-25 09:45:27+01:00,106.2
2015-05-25 09:44:27+01:00,106.2
2015-05-25 09:43:27+01:00,106.2
2015-05-25 09:42:27+01:00,106.5
2015-05-25 09:41:27+01:00,106.4
2015-05-25 09:40:27+01:00,106.3
2015-05-25 09:39:27+01:00,106.5
2015-05-25 09:38:27+01:00,106.6
2015-05-25 09:36:58+01:00,106.6
2015-05-25 09:35:58+01:00,106.7
2015-05-25 09:34:58+01:00,106.6
2015-05-25 09:33:58+01:00,106.5
2015-05-25 09:32:58+01:00,106.7
2015-05-25 09:31:58+01:00,106.8
2015-05-25 09:30:58+01:00,106.7
2015-05-25 09:29:58+01:00,106.7
2015-05-25 09:28:58+01:00,106.7
2015-05-25 09:27:58+01:00,106.7
2015-05-25 09:26:58+01:00,106.9
2015-05-25 09:25:58+01:00,107.0
2015-05-25 09:24:58+01:00,106.7
2015-05-25 09:23:58+01:00,106.8
2015-05-25 09:22:58+01:00,106.6
2015-05-25 09:21:58+01:00,106.6
2015-05-25 09:20:58+01:00,106.8
2015-05-25 09:19:58+01:00,106.9
2015-05-25 09:18:58+01:00,106.9
2015-05-25 09:17:58+01:00,107.2
2015-05-25 09:16:58+01:00,106.7
2015-05-25 09:15:58+01:00,107.1
2015-05-25 09:14:58+01:00,106.5
2015-05-25 09:13:58+01:00,107.0
2015-05-25 09:12:58+01:00,106.6
2015-05-25 09:11:58+01:00,106.9
2015-05-25 09:10:58+01:00,106.8
2015-05-25 09:09:58+01:00,106.9
2015-05-25 09:07:58+01:00,106.7
2015-05-25 09:06:58+01:00,107.0
2015-05-25 09:05:58+01:00,107.1
2015-05-25 09:04:58+01:00,106.8
2015-05-25 09:03:58+01:00,106.7
2015-05-25 09:02:58+01:00,106.9
2015-05-25 09:01:58+01:00,107.1
2015-05-25 09:00:58+01:00,106.9
2015-05-25 08:59:58+01:00,106.7
2015-05-25 08:58:58+01:00,106.8
2015-05-25 08:57:58+01:00,107.0
2015-05-25 08:55:58+01:00,106.9
2015-05-25 08:54:58+01:00,107.1
2015-05-25 08:53:58+01:00,106.7
2015-05-25 08:52:58+01:00,106.8
2015-05-25 08:51:58+01:00,106.7
2015-05-25 08:49:58+01:00,107.0
2015-05-25 08:48:58+01:00,106.8
2015-05-25 08:47:58+01:00,106.9
2015-05-25 08:46:58+01:00,106.7
2015-05-25 08:45:58+01:00,106.8
2015-05-25 08:44:58+01:00,106.8
2015-05-25 08:43:58+01:00,106.9
2015-05-25 08:42:58+01:00,107.0
2015-05-25 08:41:58+01:00,106.7
2015-05-25 08:40:58+01:00,106.7
2015-05-25 08:38:58+01:00,106.9
2015-05-25 08:37:58+01:00,106.8
2015-05-25 08:36:58+01:00,106.8
2015-05-25 08:35:58+01:00,106.8
2015-05-25 08:34:58+01:00,106.7
2015-05-25 08:33:58+01:00,106.7
2015-05-25 08:32:58+01:00,106.8
2015-05-25 08:31:58+01:00,106.9
2015-05-25 08:30:58+01:00,106.9
2015-05-25 08:29:58+01:00,106.9
2015-05-25 08:28:58+01:00,106.9
2015-05-25 08:27:58+01:00,106.8
2015-05-25 08:26:58+01:00,107.0
2015-05-25 08:25:58+01:00,106.8
2015-05-25 08:24:58+01:00,106.7
2015-05-25 08:23:58+01:00,106.9
2015-05-25 08:22:58+01:00,106.9
2015-05-25 08:21:58+01:00,107.1
2015-05-25 08:19:58+01:00,106.8
2015-05-25 08:18:58+01:00,106.7
2015-05-25 08:17:58+01:00,106.8
2015-05-25 08:16:58+01:00,106.6
2015-05-25 08:15:58+01:00,107.0
2015-05-25 08:13:58+01:00,106.9
2015-05-25 08:12:58+01:00,107.1
2015-05-25 08:11:58+01:00,106.7
2015-05-25 08:10:58+01:00,106.8
2015-05-25 08:09:58+01:00,106.7
2015-05-25 08:08:58+01:00,106.8
2015-05-25 08:07:58+01:00,106.8
2015-05-25 08:05:58+01:00,106.8
2015-05-25 08:04:58+01:00,106.8
2015-05-25 08:03:58+01:00,106.6
2015-05-25 08:01:58+01:00,106.8
2015-05-25 08:00:58+01:00,106.7
2015-05-25 07:59:58+01:00,107.0
2015-05-25 07:58:58+01:00,106.3
2015-05-25 07:57:58+01:00,107.0
2015-05-25 07:56:58+01:00,106.6
2015-05-25 07:55:58+01:00,107.1
2015-05-25 07:54:58+01:00,106.8
2015-05-25 07:52:58+01:00,107.0
2015-05-25 07:51:58+01:00,106.9
2015-05-25 07:49:58+01:00,106.9
2015-05-25 07:47:58+01:00,106.9
2015-05-25 07:46:58+01:00,107.1
2015-05-25 07:45:58+01:00,106.9
2015-05-25 07:44:58+01:00,106.8
2015-05-25 07:43:58+01:00,107.0
2015-05-25 07:42:58+01:00,106.9
2015-05-25 07:41:58+01:00,106.8
2015-05-25 07:40:58+01:00,106.9
2015-05-25 07:39:58+01:00,106.8
2015-05-25 07:38:58+01:00,106.8
2015-05-25 07:37:58+01:00,106.7
2015-05-25 07:36:58+01:00,106.8
2015-05-25 07:35:58+01:00,106.9
2015-05-25 07:34:58+01:00,106.7
2015-05-25 07:33:58+01:00,107.0
2015-05-25 07:32:58+01:00,106.8
2015-05-25 07:31:58+01:00,106.8
2015-05-25 07:30:58+01:00,106.8
2015-05-25 07:29:58+01:00,106.6
2015-05-25 07:28:58+01:00,106.8
2015-05-25 07:27:58+01:00,106.7
2015-05-25 07:26:58+01:00,106.9
2015-05-25 07:25:58+01:00,106.9
2015-05-25 07:24:58+01:00,106.8
2015-05-25 07:23:58+01:00,106.6
2015-05-25 07:22:58+01:00,106.8
2015-05-25 07:21:58+01:00,106.9
2015-05-25 07:20:58+01:00,106.8
2015-05-25 07:18:58+01:00,106.8
2015-05-25 07:17:58+01:00,106.7
2015-05-25 07:16:58+01:00,106.6
2015-05-25 07:15:58+01:00,106.8
2015-05-25 07:13:58+01:00,106.5
2015-05-25 07:12:58+01:00,106.7
2015-05-25 07:11:58+01:00,106.8
2015-05-25 07:10:58+01:00,106.5
2015-05-25 07:09:58+01:00,106.6
2015-05-25 07:08:58+01:00,107.0
2015-05-25 07:07:58+01:00,106.8
2015-05-25 07:06:58+01:00,106.9
2015-05-25 07:05:58+01:00,106.8
2015-05-25 07:04:58+01:00,106.8
2015-05-25 07:03:58+01:00,106.7
2015-05-25 07:02:58+01:00,106.6
2015-05-25 07:01:58+01:00,106.6
2015-05-25 06:59:58+01:00,106.9
2015-05-25 06:58:58+01:00,106.7
2015-05-25 06:57:58+01:00,106.7
2015-05-25 06:56:58+01:00,106.7
2015-05-25 06:55:58+01:00,106.6
2015-05-25 06:54:58+01:00,107.1
2015-05-25 06:53:58+01:00,107.0
2015-05-25 06:52:58+01:00,106.7
2015-05-25 06:51:58+01:00,106.9
2015-05-25 06:50:58+01:00,106.6
2015-05-25 06:49:58+01:00,107.1
2015-05-25 06:48:58+01:00,106.7
2015-05-25 06:47:58+01:00,106.8
2015-05-25 06:46:58+01:00,107.1
2015-05-25 06:45:58+01:00,106.7
2015-05-25 06:44:58+01:00,106.8
2015-05-25 06:42:58+01:00,107.0
2015-05-25 06:41:58+01:00,106.9
2015-05-25 06:40:58+01:00,106.9
2015-05-25 06:39:58+01:00,106.9
2015-05-25 06:38:58+01:00,106.7
2015-05-25 06:35:58+01:00,107.1
2015-05-25 06:34:58+01:00,106.7
2015-05-25 06:33:58+01:00,107.0
2015-05-25 06:32:58+01:00,106.9
2015-05-25 06:31:58+01:00,106.9
2015-05-25 06:30:58+01:00,106.8
2015-05-25 06:29:58+01:00,106.9
2015-05-25 06:28:58+01:00,106.7
2015-05-25 06:27:58+01:00,106.9
2015-05-25 06:26:58+01:00,106.7
2015-05-25 06:25:58+01:00,106.8
2015-05-25 06:24:58+01:00,106.8
