Datetime,Degrees
2015-05-25 18:19:23+01:00,135
2015-05-25 18:18:23+01:00,135
2015-05-25 18:17:23+01:00,135
2015-05-25 18:16:23+01:00,135
2015-05-25 18:15:23+01:00,135
2015-05-25 18:14:23+01:00,135
2015-05-25 18:13:23+01:00,135
2015-05-25 18:12:23+01:00,135
2015-05-25 18:11:23+01:00,135
2015-05-25 18:10:23+01:00,135
2015-05-25 18:08:23+01:00,315
2015-05-25 18:07:23+01:00,270
2015-05-25 18:06:23+01:00,315
2015-05-25 18:05:23+01:00,315
2015-05-25 18:04:23+01:00,315
2015-05-25 18:03:23+01:00,315
2015-05-25 18:02:23+01:00,315
2015-05-25 18:01:23+01:00,45
2015-05-25 18:00:23+01:00,45
2015-05-25 17:59:23+01:00,315
2015-05-25 17:58:23+01:00,315
2015-05-25 17:57:23+01:00,270
2015-05-25 17:56:23+01:00,315
2015-05-25 17:55:23+01:00,315
2015-05-25 17:54:23+01:00,315
2015-05-25 17:53:23+01:00,315
2015-05-25 17:52:23+01:00,315
2015-05-25 17:51:23+01:00,315
2015-05-25 17:50:23+01:00,315
2015-05-25 17:49:23+01:00,270
2015-05-25 17:48:23+01:00,270
2015-05-25 17:47:23+01:00,270
2015-05-25 17:46:23+01:00,315
2015-05-25 17:45:23+01:00,315
2015-05-25 17:44:23+01:00,315
2015-05-25 17:42:23+01:00,315
2015-05-25 17:41:23+01:00,315
2015-05-25 17:40:23+01:00,270
2015-05-25 17:39:23+01:00,270
2015-05-25 17:38:23+01:00,315
2015-05-25 17:37:23+01:00,270
2015-05-25 17:36:23+01:00,270
2015-05-25 17:35:23+01:00,315
2015-05-25 17:34:23+01:00,270
2015-05-25 17:33:23+01:00,270
2015-05-25 17:32:23+01:00,270
2015-05-25 17:31:23+01:00,270
2015-05-25 17:29:23+01:00,270
2015-05-25 17:28:23+01:00,270
2015-05-25 17:27:23+01:00,45
2015-05-25 17:26:23+01:00,45
2015-05-25 17:25:23+01:00,45
2015-05-25 17:24:23+01:00,45
2015-05-25 17:23:23+01:00,45
2015-05-25 17:22:23+01:00,45
2015-05-25 17:21:23+01:00,45
2015-05-25 17:20:23+01:00,45
2015-05-25 17:19:23+01:00,45
2015-05-25 17:18:23+01:00,45
2015-05-25 17:17:23+01:00,45
2015-05-25 17:16:23+01:00,45
2015-05-25 17:15:23+01:00,45
2015-05-25 17:14:23+01:00,45
2015-05-25 17:13:23+01:00,45
2015-05-25 17:12:23+01:00,45
2015-05-25 17:11:23+01:00,45
2015-05-25 17:10:23+01:00,45
2015-05-25 17:08:23+01:00,45
2015-05-25 17:07:23+01:00,45
2015-05-25 17:06:23+01:00,45
2015-05-25 17:05:23+01:00,45
2015-05-25 17:04:23+01:00,45
2015-05-25 17:03:23+01:00,45
2015-05-25 17:02:23+01:00,45
2015-05-25 17:01:23+01:00,270
2015-05-25 17:00:23+01:00,270
2015-05-25 16:59:23+01:00,270
2015-05-25 16:58:23+01:00,270
2015-05-25 16:57:23+01:00,270
2015-05-25 16:56:23+01:00,270
2015-05-25 16:55:23+01:00,270
2015-05-25 16:54:23+01:00,270
2015-05-25 16:53:23+01:00,270
2015-05-25 16:52:23+01:00,270
2015-05-25 16:51:23+01:00,270
2015-05-25 16:50:23+01:00,315
2015-05-25 16:49:23+01:00,270
2015-05-25 16:48:23+01:00,270
2015-05-25 16:47:23+01:00,270
2015-05-25 16:46:23+01:00,270
2015-05-25 16:45:23+01:00,270
2015-05-25 16:44:23+01:00,315
2015-05-25 16:43:23+01:00,270
2015-05-25 16:42:23+01:00,270
2015-05-25 16:41:23+01:00,270
2015-05-25 16:40:23+01:00,270
2015-05-25 16:39:23+01:00,270
2015-05-25 16:38:23+01:00,270
2015-05-25 16:37:23+01:00,270
2015-05-25 16:36:23+01:00,270
2015-05-25 16:35:23+01:00,0
2015-05-25 16:34:23+01:00,270
2015-05-25 16:33:23+01:00,270
2015-05-25 16:32:23+01:00,270
2015-05-25 16:31:23+01:00,270
2015-05-25 16:30:23+01:00,315
2015-05-25 16:29:23+01:00,270
2015-05-25 16:28:23+01:00,315
2015-05-25 16:27:23+01:00,180
2015-05-25 16:26:23+01:00,315
2015-05-25 16:25:23+01:00,270
2015-05-25 16:24:23+01:00,315
2015-05-25 16:23:23+01:00,315
2015-05-25 16:22:23+01:00,315
2015-05-25 16:21:23+01:00,315
2015-05-25 16:20:23+01:00,315
2015-05-25 16:19:23+01:00,315
2015-05-25 16:18:23+01:00,315
2015-05-25 16:17:23+01:00,315
2015-05-25 16:16:23+01:00,315
2015-05-25 16:15:23+01:00,315
2015-05-25 16:14:23+01:00,315
2015-05-25 16:13:23+01:00,315
2015-05-25 16:12:23+01:00,315
2015-05-25 16:11:23+01:00,315
2015-05-25 16:10:23+01:00,315
2015-05-25 16:09:23+01:00,315
2015-05-25 16:08:23+01:00,225
2015-05-25 16:07:23+01:00,225
2015-05-25 16:06:23+01:00,225
2015-05-25 16:05:23+01:00,225
2015-05-25 16:04:23+01:00,225
2015-05-25 16:03:23+01:00,225
2015-05-25 16:02:23+01:00,225
2015-05-25 16:01:23+01:00,225
2015-05-25 16:00:23+01:00,225
2015-05-25 15:59:23+01:00,225
2015-05-25 15:58:23+01:00,225
2015-05-25 15:57:23+01:00,270
2015-05-25 15:56:23+01:00,315
2015-05-25 15:55:23+01:00,315
2015-05-25 15:54:23+01:00,225
2015-05-25 15:53:23+01:00,0
2015-05-25 15:52:23+01:00,315
2015-05-25 15:51:23+01:00,0
2015-05-25 15:50:23+01:00,315
2015-05-25 15:49:23+01:00,270
2015-05-25 15:48:23+01:00,270
2015-05-25 15:47:23+01:00,270
2015-05-25 15:46:23+01:00,270
